datetime,Actual_Demand,Forecasted_Demand,Residual,Is_Peak
2019-04-16 01:00:00,1156.1469,1111.139291160978,45.00760883902194,False
2019-04-16 02:00:00,1099.9473,1086.9333042134026,13.013995786597434,False
2019-04-16 03:00:00,1078.2733,1062.9926468779395,15.280653122060585,False
2019-04-16 04:00:00,1071.4759,1040.2028659953216,31.273034004678266,False
2019-04-16 05:00:00,1082.9903,1061.2669780195608,21.723321980439096,False
2019-04-16 06:00:00,1077.9076,1064.988563652281,12.91903634771893,False
2019-04-16 07:00:00,1225.249,1211.2003828768793,14.04861712312072,False
2019-04-16 08:00:00,1400.5892,1398.3908736456299,2.1983263543700104,False
2019-04-16 09:00:00,1515.3498,1477.6450899042723,37.704710095727705,False
2019-04-16 10:00:00,1589.8026,1539.7763163592128,50.02628364078714,False
2019-04-16 11:00:00,1618.4687,1561.8084466319935,56.66025336800635,False
2019-04-16 12:00:00,1617.5154,1555.8528896656599,61.66251033434014,False
2019-04-16 13:00:00,1652.9386,1568.5306349517487,84.4079650482513,False
2019-04-16 14:00:00,1670.1399,1560.0128398841687,110.12706011583123,True
2019-04-16 15:00:00,1641.6788,1544.085936556597,97.59286344340285,False
2019-04-16 16:00:00,1548.1169,1467.9678038261693,80.14909617383069,False
2019-04-16 17:00:00,1418.7695,1372.3814424929017,46.38805750709844,False
2019-04-16 18:00:00,1386.8994,1362.5119994428887,24.387400557111278,False
2019-04-16 19:00:00,1422.9168,1379.862348515144,43.05445148485592,False
2019-04-16 20:00:00,1409.2455,1344.0350942379646,65.2104057620354,False
2019-04-16 21:00:00,1388.3002,1317.6539695483677,70.64623045163216,False
2019-04-16 22:00:00,1333.4004,1279.0261849451886,54.37421505481143,False
2019-04-16 23:00:00,1266.9066,1213.1709398376322,53.73566016236782,False
2019-04-17 00:00:00,1182.76,1155.333621361529,27.42637863847108,False
2019-04-17 01:00:00,1143.2178,1103.7055830730565,39.51221692694344,False
2019-04-17 02:00:00,1106.7109,1058.6871305426446,48.023769457355456,False
2019-04-17 03:00:00,1078.093,1032.4594184777845,45.633581522215536,False
2019-04-17 04:00:00,1078.9378,1022.9164664534372,56.02133354656269,False
2019-04-17 05:00:00,1074.934,1043.22187622983,31.71212377016991,False
2019-04-17 06:00:00,1075.6808,1061.0383248254204,14.642475174579658,False
2019-04-17 07:00:00,1191.0983,1187.449367098856,3.6489329011440077,False
2019-04-17 08:00:00,1383.9817,1381.1766198079438,2.8050801920562662,False
2019-04-17 09:00:00,1475.4969,1469.292590967606,6.2043090323941215,False
2019-04-17 10:00:00,1552.2606,1533.030463273509,19.230136726491082,False
2019-04-17 11:00:00,1595.362,1558.9672805852906,36.39471941470947,False
2019-04-17 12:00:00,1590.3316,1554.2300946782232,36.10150532177681,False
2019-04-17 13:00:00,1623.7403,1602.6584961644492,21.081803835550772,False
2019-04-17 14:00:00,1633.6965,1576.047650871987,57.648849128013126,False
2019-04-17 15:00:00,1612.5156,1547.1382368815102,65.37736311848971,False
2019-04-17 16:00:00,1524.478,1494.5238362193995,29.95416378060054,False
2019-04-17 17:00:00,1410.0921,1407.9824256102245,2.1096743897755914,False
2019-04-17 18:00:00,1400.3533,1380.899246501489,19.45405349851103,False
2019-04-17 19:00:00,1455.2034,1388.2906669680722,66.91273303192793,False
2019-04-17 20:00:00,1387.1504,1372.4103513213634,14.74004867863664,False
2019-04-17 21:00:00,1369.9397,1336.1449490689306,33.7947509310693,False
2019-04-17 22:00:00,1320.2069,1280.5070162869367,39.69988371306317,False
2019-04-17 23:00:00,1260.7043,1221.7395040541542,38.964795945845935,False
2019-04-18 00:00:00,1211.7419,1128.0821556775768,83.6597443224232,False
2019-04-18 01:00:00,1161.499,1059.118547169743,102.38045283025713,True
2019-04-18 02:00:00,1125.322,1054.0495777575607,71.27242224243923,False
2019-04-18 03:00:00,1098.792,1016.4781192581127,82.31388074188726,False
2019-04-18 04:00:00,1078.9329,1002.276249693836,76.65665030616401,False
2019-04-18 05:00:00,1083.6243,997.7094720178352,85.91482798216475,False
2019-04-18 06:00:00,1059.9768,990.2246290377827,69.75217096221718,False
2019-04-18 07:00:00,1173.3789,1070.2564620868823,103.12243791311766,True
2019-04-18 08:00:00,1304.3351,1169.3722569838258,134.96284301617425,True
2019-04-18 09:00:00,1385.0279,1227.1046679605672,157.92323203943283,True
2019-04-18 10:00:00,1446.3483,1311.8898939442468,134.45840605575336,True
2019-04-18 11:00:00,1457.989,1309.8632545683888,148.12574543161122,True
2019-04-18 12:00:00,1411.6354,1340.6330888409905,71.00231115900942,False
2019-04-18 13:00:00,1417.8799,1365.679877728267,52.200022271732905,False
2019-04-18 14:00:00,1426.6381,1366.995176837659,59.64292316234082,False
2019-04-18 15:00:00,1385.5931,1335.8546210070765,49.73847899292355,False
2019-04-18 16:00:00,1313.5371,1300.9665172361047,12.570582763895345,False
2019-04-18 17:00:00,1253.01,1188.1552760965312,64.85472390346877,False
2019-04-18 18:00:00,1298.0035,1192.6974942885636,105.30600571143646,True
2019-04-18 19:00:00,1334.4476,1213.1660157737938,121.28158422620618,True
2019-04-18 20:00:00,1298.8617,1200.4261684279297,98.4355315720702,False
2019-04-18 21:00:00,1254.5355,1185.0938305624186,69.44166943758137,False
2019-04-18 22:00:00,1193.4114,1154.2305361618826,39.180863838117375,False
2019-04-18 23:00:00,1151.0922,1107.7733382236559,43.31886177634419,False
2019-04-19 00:00:00,1108.3878,1090.4992426826257,17.888557317374307,False
2019-04-19 01:00:00,1074.9297,1029.1624335361842,45.76726646381576,False
2019-04-19 02:00:00,1037.3335,989.7838691902202,47.54963080977973,False
2019-04-19 03:00:00,1016.466,947.7360146473837,68.72998535261627,False
2019-04-19 04:00:00,995.9029,941.3042270375164,54.59867296248365,False
2019-04-19 05:00:00,971.3081,940.4645087403873,30.843591259612708,False
2019-04-19 06:00:00,936.198,938.1203060821074,-1.9223060821074114,False
2019-04-19 07:00:00,949.4949,1049.2476198941467,-99.75271989414671,False
2019-04-19 08:00:00,992.2501,1104.5619362724133,-112.3118362724133,False
2019-04-19 09:00:00,1005.7688,1085.9359999996243,-80.16719999962424,False
2019-04-19 10:00:00,1043.9789,1135.300359956066,-91.32145995606584,False
2019-04-19 11:00:00,1080.4769,1091.6447332723828,-11.16783327238295,False
2019-04-19 12:00:00,1093.7445,1109.5482677111734,-15.80376771117335,False
2019-04-19 13:00:00,1093.1301,1103.5720102507053,-10.441910250705178,False
2019-04-19 14:00:00,1090.813,1100.9601048375628,-10.147104837562665,False
2019-04-19 15:00:00,1057.346,1097.8870330878722,-40.541033087872165,False
2019-04-19 16:00:00,1045.8562,1067.8040970205054,-21.94789702050548,False
2019-04-19 17:00:00,1017.384,1018.3585163928814,-0.9745163928813554,False
2019-04-19 18:00:00,1089.6246,1072.662082626226,16.962517373774062,False
2019-04-19 19:00:00,1158.447,1069.1860675666069,89.26093243339301,False
2019-04-19 20:00:00,1169.1743,1131.9617941839576,37.21250581604227,False
2019-04-19 21:00:00,1156.5246,1124.5484266279282,31.9761733720718,False
2019-04-19 22:00:00,1133.0677,1113.2576670344183,19.81003296558174,False
2019-04-19 23:00:00,1098.2215,1072.0238997447805,26.19760025521964,False
2019-04-20 00:00:00,1078.8903,1092.5722351431104,-13.681935143110422,False
